Chinese and foreign shipping warehouses in Tokyo,Chow Guai Cai Wen Soto,null,"Tsukiji 7 - chome 5-3 <br> Chūō, Tokyo Prefecture 104-0045 <br> Japan",03 5565 8751,,,
Trunk room Shimomimechi My trunk reception desk,Trunk room Shimo Megro My Trunk Uke Tsuke Center • Torankurūmu Shimomimei Maitoranku receptionist Sentā,null,"Shimogamuro 5 - chome 18 - 21 <br> Meguro, Tokyo Prefecture 153-0064 <br> Japan",03 3719 7517,,,
Nagai Odaiba Distribution Center,Nagai Odibabutsuri Center • Nagai Odaiba Logistics Sentā,null,"Aomi 4 - chome 3-7 <br> Koto, Tokyo Prefecture 135-0064 <br> Japan",03 3520 0585,,,
Maruhachi warehouse real estate department,Maruhachi Fudo sambu,null,"Tomioka 2 - chome 1-9 <br> Koto, Tokyo Prefecture 135-0047 <br> Japan",03 5620 0817,,,
Tetsu saw trunk room,Tetsusōtorankurūmu,null,"Shiohama 1 - chome 1-20 <br> Koto, Tokyo Prefecture 135-0043 <br> Japan",0120 28 3361,,,
Alpha trunk Shibuya east,Alpha Trunk Shibuya Higashi • Arufatoranku Shibuya Higashi,"Higashi, Shibuya Station","East 1 - chome 26 - 24 <br> Shibuya, Tokyo Prefecture 150-0011 <br> Japan",03 3797 6778,,,
Tokyo Partial Meat Center,Tokyo Bubnikik Center • Tokyo Part Meat Sentā,null,"Konan 5 - chome 1-30 <br> Minato, Tokyo Prefecture 108-0075 <br> Japan",03 3472 2186,,,
Japan distribution warehouse,Nippon Ryuu Tsucho,Nakaikegami,"仲池上2丁目24-20 <br> Ōta, Tokyo Metropolitan Government 146-0081 <br> Japan",03 3754 6770,,,
Akimoto Transportation warehouse headquarters,Akimoto Unyu Seoko Homb,Shibaura-futo Station,"Coast 3 - chome 30-1 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3453 1851,,,
Sunflower warehouse,Aoi Isoko,Minamisenju Station,"Minami-senju 7-chome 31-3 <br> Arakawa, Tokyo Prefecture 116-0003 <br> Japan",03 3806 4351,,,
Azusazawa Lise Box,Azu sawaisease box • Azuyasawa Raizebokkusu,Shimura Sakaue Station,"Azusawazawa 1 - chome 11 - 8 <br> Itabashi, Tokyo Prefecture 174-0051 <br> Japan",03 5392 8304,,,
Muto Unipac First Logistics Center,Muto Unipac Daiichibutsu Center • Mutouyunipakku First Logistics Sentā,null,"Permanent 1 - chome 5-7 <br> Koto, Tokyo Prefecture 135-0034 <br> Japan",03 3820 4004,,,
Atago Warehouse Shinagawa Works,Atago Soup Shinagawa Feng Shuo,"Samezu Station, Shinagawa Seaside Station","Higashi Oo 1 - chome 5 - 13 <br> Shinagawa, Tokyo Prefecture 140-0011 <br> Japan",03 3471 6451,,,
Takayama Land,Takayama Land • Takayama Rando,"Shibuya Station Hachiko-guchi, Jinnan, Shibuya Station","Jinnan 1 - chome 20 - 16 <br> Shibuya, Tokyo Prefecture 150-0041 <br> Japan",03 3463 5933,,,
Trunk room Nakameguro My Trunk reception center,Trunk room Naka megro two My trunk Uke Tsuke center • Torankurūmu Nakameguro Maitoranku receptionist Sentā,"Higashiyama, Aobadai","Aobadai 1 - chome 27 - 12 <br> Meguro, Tokyo Prefecture 153-0042 <br> Japan",03 3716 0710,,,
Iitaka Funabori warehouse,Itakaku Funaboli Soko,Funabori Station,"Funabori 3 - chome 10 <br> Edogawa, Tokyo Prefecture 134-0091 <br> Japan",03 3689 7252,,,
Moto Toyogi Storage Center,Moto yoyogi hokan center • Moto Toyogi storage Sentā,null,"Motoyogi Town 48-15 <br> Shibuya, Tokyo Prefecture 151-0062 <br> Japan",03 5790 6553,,,
Trust Business Second Warehouse,Shin Shouji Kabushiki Kai Sha Daini Souko,null,"Big Oshone 1486-1 <br> Yashio, Saitama Prefecture 340 0834 <br> Japan",0489 51 7923,,,
TAK Green Service,Tack Green Service • Takgurīnsābisu,null,"Tsukiji 7 - chome 12 - 14 <br> Chūō, Tokyo Prefecture 104-0045 <br> Japan",03 6737 1248,,,
Mitsubishi Logistics Corporation Warehouse Division Sales Division II,Mitsubishi Soko Seiko Jigyo Ubu Dragon Dynica • Mitsubishi Logistics Corporation Warehouse Division Sales Department Ni Section,null,"Nihonbashi 1 - chome 19-1 <br> Chūō, Tokyo Prefecture 103-0027 <br> Japan",03 3278 6411,,,
Inside and Outside Tokyo Office,Nagoy Yuso Tokyo Office • Transport inside and outside Tokyo Ofisu,"Uchisaiwaicho Station, Yurakucho Station","1-2 chome Uchisaiwaicho 1-1 <br> Chiyoda, Tokyo Metropolitan Government 〒 100-0011 <br> Japan",03 6206 1123,,,
Takae Shokai,Cohoy Chi,Niihori,"Shinbori 2 - chome 16 - 13 <br> Edogawa, Tokyo Prefecture 132-0001 <br> Japan",03 3670 3900,,,
Narumiya International Distribution Center,Narumiya International Butsu Center • Narumiyaintānashonaru Logistics Sentā,null,"Sakuramoto 2 - chome 32-1 <br> Kawasaki city Kawasaki district, Kanagawa prefecture 210 - 833 <br> Japan",044 270 0440,,,
Japan Logistics Head Office,Nihon Logistics Honcha • Japan Rojisutekku Head Office,"Kanda-Higashimatsushitacho, Iwamotocho Station","Kanda Sumida cho 2 chome 6 <br> Chiyoda, Tokyo Prefecture 101-0041 <br> Japan",03 3258 1211,,,
Fujyuku Transportation Warehouse Tokyo Sales Office,Fujikyuunyu Sokohou Tokyo Agiyo,Ryutsu Center Station,"Heiwajima 6 - chome 5-1 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 5753 5666,,,
Day-SOKO Customer Support Center,Daiso Oko Okakusama Support Center • Day-Soko Customer Sapōtosentā,null,"Kachidoki 4 - chome 7 - 7 <br> Chūō, Tokyo Prefecture 104-0054 <br> Japan",03 5560 2101,,,
Yakura warehouse head office,Yagura Soft Cohon Sha,Ryutsu Center Station,"Heiwajima 3-chome 41 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 3767 1191,,,
Miyuki Development Adachi Plant,Miyuki Kaihatsu Adachi Dioscope • Miyuki Development Adachi Plant,Tonerikoen Station,"Iriya 6 - chome 2-3 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 3855 8241,,,
Trunk room port My trunk reception center,Trunk Room Minato My Trunk Uke Tsu Center Center • Torankurūmu Harbor Maitoranku Reception Sentā,null,"Akasaka 2 - chome 17 - 52 <br> Minato, Tokyo Prefecture 107-0052 <br> Japan",03 6230 2235,,,
Igarashi cold storage Seongno Island logistics center,Igarashi Lay Elephant Jaw Nanjima Butu Ryu Center • Igarashi cold storage Jonan Island logistics Sentā,null,"Seongnam-jima 5-chome 1-1 <br> Ōta, Tokyo Prefecture 143-0002 <br> Japan",03 3799 2050,,,
Big bird warehouse,Otori soko,null,"Higashi Shinagawa 3 - chome 1-19 <br> Shinagawa, Tokyo Prefecture 140-0002 <br> Japan",03 3450 7852,,,
Kyoei Warehouse Tokyo,Kyotoe Soko Tokyo Citen,Tsutsumidori,"Tsutsumido 1 - chome 1 - 2 <br> Sumida, Tokyo Prefecture 131-0034 <br> Japan",03 5247 2600,,,
First warehouse,Daiichi Seoko,null,"Kiba 2 - chome 7 - 23 <br> Koto, Tokyo Prefecture 135-0042 <br> Japan",03 3642 5211,,,
Sumitomo Warehouse Tokyo Headquarters Air Freight Department Tokyo Air Cargo Division,Sumitomo Sooko Tokyo Honchaku camoubutsu Tokyo tokyo,null,"Shinkawa 2 - chome 27-1 <br> Chūō, Tokyo Prefecture 104-0033 <br> Japan",03 3297 2520,,,
Mamorura Shoji Warehouse,Mitsuushi Yohji Sokko,null,"Osaki 1 - chome 15 - 9 <br> Shinagawa, Tokyo Prefecture 141-0032 <br> Japan",03 3494 8435,,,
Mountain,Yamano,null,"Keihinjima 2 - chome 18-3 <br> Ōta, Tokyo Prefecture 143-0003 <br> Japan",03 3790 0777,,,
Katsushika mine steel quadruple warehouse,Katsuyuka Seiko Yogi Giu,Higashi-yotsugi,"East Shiguki 2 - chome 11 - 14 <br> Katsushika, Tokyo Prefecture 124-0014 <br> Japan",03 3696 3486,,,
Kumai warehouse,Kuma no Oko,Minamisenju Station,"Minami-senju 2 - chome 31-3 <br> Arakawa, Tokyo Prefecture 116-0003 <br> Japan",03 3807 1523,,,
Nakasone Sanekocho Distribution Center,Naka Shouyou Salyu Bowls Yu Center • Nakasone Sonekawa Town Logistics Sentā,Kikukawa Station,"Sakuee 2 - chome 1 - 2 <br> Koto, Tokyo Prefecture 135-0003 <br> Japan",03 3635 2161,,,
Hayashida Shokai warehouse,Hayashida kaiyoso,null,"Ikoh 5 - chome 7 - 9 <br> Adachi, Tokyo Prefecture 121-0823 <br> Japan",03 3898 4570,,,
Mikura,Sanso,null,"Nihonbashi Hakozakicho 1 - 21 <br> Chūō, Tokyo Prefecture 103-0015 <br> Japan",03 3639 0471,,,
National Pack Itabashi Distribution Center,National Pack Itabashi Butsuri Center • Nashonarupakku Itabashi Logistics Sentā,"Kirigaoka, Shimura Sakaue Station","Azusazawa 2 - chome 35 - 8 <br> Itabashi, Tokyo Prefecture 174-0051 <br> Japan",03 3969 2167,,,
Value Logistics,Value Logistics • Baryū · Rojisutikusu,Shinozaki Station,"Shinozaki cho 5-chome 14-23 <br> Edogawa, Tokyo Prefecture 133-0061 <br> Japan",03 3670 5222,,,
Prince Logistics Office,Oujibitsu Ryu Honda,null,"Ginza 5-chome 128 <br> Chūō, Tokyo Prefecture 104-0061 <br> Japan",03 5550 3110,,,
Yokohama warehouse Odaiba trunk room,Yokohama Seoko Odiba Trunk Room • Yokohama Warehouse Odaiba Torankurūmu,null,"Aomi 4 - chome 4-6 <br> Koto, Tokyo Prefecture 135-0064 <br> Japan",03 3520 2241,,,
Nakai Transportation Warehouse,Nakai Un Yeo,Nakamurabashi Station,"Nakamura Kita 4 - chome 7 - 6 <br> Nerima, Tokyo Prefecture 176 - 0023 <br> Japan",03 3926 6501,,,
Sagami Transportation Warehouse Tokyo Sales Promotion Dept.,Sagami Eunyu Seoko Tokyo Shitenjou Swissine Bu,null,"Kachidoki 2 - chome 9 - 12 <br> Chūō, Tokyo Prefecture 104-0054 <br> Japan",03 3536 6733,,,
Terrada Warehouse,Terada warehouse • Teradashioko,Tennozuairu station,"Higashi-Shinagawa 2-6-10 <br> Shinagawa, Tokyo Prefecture 140-0002 <br> Japan",03 5479 1611,,,
Mikura Tokyo Port Sales Office,Sansohtou Kou Aisho,null,"Aomi 4 - chome 5-15 <br> Koto, Tokyo Prefecture 135-0064 <br> Japan",03 3520 2638,,,
Japan paper transport warehouse Tokyo harbor,Nippon Camille Unyu Seoko Tokyo Nature,null,"Aomi 3 - chome 2-17 <br> Koto, Tokyo Prefecture 135-0064 <br> Japan",03 3527 5391,,,
Keihoku warehouse trunk room,Kei Hoku Souko trunk room • Keihoku warehouse Torankurūmu,"Kajiwara Station, Sakaecho Station, Oji Station","Horibe 2 - chome 30 - 3 <br> Kita, Tokyo Prefecture 114-0004 <br> Japan",0120 11 1061,,,
Sumitomo Warehouse Tokyo Head Office Maritime Business Division Maritime Sales Division Collective Group,Sumitomo Sawako Tokyo Shakai Kaisha Bukkai Jouhou Kashiwa Group • Sumitomo Warehouse Tokyo Headquarters Maritime Business Division Maritime Sales Division Collective Currency Gurūpu,null,"Shinkawa 2 - chome 26 - 3 <br> Chūō, Tokyo Prefecture 104-0033 <br> Japan",03 3297 2451,,,
Datong warehouse transportation,Daido southern unulele,"Kinshicho Station, Kikukawa Station","Mouri 1 - chome 20 - 14 <br> Koto, Tokyo Prefecture 135-0001 <br> Japan",03 3632 6407,,,
Maruhachi warehouse headquarters,Maruhachi Souko Honshia,null,"Tomioka 2 - chome 1-9 <br> Koto, Tokyo Prefecture 135-0047 <br> Japan",03 5620 0809,,,
Closer industry Shenzhen Yuki store,Oshii Le Sangyo Fukagawa Yukiten,null,"Shenzhen 1 - chome 6 - 29 <br> Koto, Tokyo Prefecture 135-0033 <br> Japan",03 3643 3706,,,
Nippon Paper Logistics,Nippon Seishi Bututsu,Oji Kamiya Station,"Oji 5 - chome 1-1 <br> Kita, Tokyo Prefecture 114-0002 <br> Japan",03 3911 5800,,,
Storage Plus Hanzomon,Storage plus Hanzomon • Sutorējipurasu Hanzomon,"Kojimachi Station, Hanzomon Station","Hirakawacho 1 - chome 2 - 2 <br> Chiyoda, Tokyo Prefecture 102-0093 <br> Japan",03 3262 0798,,,
Shibuzawa warehouse Tokyo,Shibusawa Seoko Tokyo,null,"Permanent 2 - chome 37 - 25 <br> Koto, Tokyo Prefecture 135-0034 <br> Japan",03 5646 7270,,,
Maruzu Transportation Warehouse Tokyo,Maruyu Uyu Uyu Seoko Toukiyo citen,null,"Senju Sekiya Town 1-4 <br> Adachi, Tokyo Metropolitan Government 〒 120-0024 <br> Japan",03 3888 4154,,,
Sashida warehouse Kasai sales office,Sasida sea cucumber,Kasairinkaikoen Station,"Rinkaicho 3 - chome 5-1 <br> Edogawa, Tokyo Prefecture 134-0086 <br> Japan",03 3680 1141,,,
Maruhachi Branch Takahashi Sales Office,Maruhachi Seko Takabashi Houjoucho,Kikukawa Station,"Morishita 3 - chome 12 - 5 <br> Koto, Tokyo Prefecture 135-0004 <br> Japan",03 3633 6881,,,
Mitsubishi Logistics Corporation Tokyo Branch Shibaura Sales Office,Mitsubishi Soko Toukiyo Shitarabara Ei Miyoshiyo,Shibaura-futo Station,"Coast 3 - chome 19 - 22 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3453 0531,,,
Yokohama warehouse,Yokohama Seoko,Shibaura-futo Station,"Coast 3 - chome 20 - 20 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3452 3411,,,
Tokyo trading,Tokyo Trading • Tokyo Torēdingu,null,"Chidori 10 - 11 <br> Urayasu, Chiba Prefecture 279-0032 <br> Japan",047 304 5660,,,
Common warehouse Sandachi office,Kosuna Machier Machine Yogi Chiyo,null,"South Sand 3 - chome 3-6 <br> Koto, Tokyo Prefecture 136-0076 <br> Japan",03 3644 5121,,,
Smile Box,Smile Box • Sumairubox,"Inaricho Station, Shin Okachimachi Station, Keisei Ueno Station, Ueno Station","Higashi Ueno 3 - chome 2-3 <br> Taitō, Tokyo Prefecture 110 - 0015 <br> Japan",03 3841 3474,,,
Owariya warehouse,Owarariya,Kanda-Higashimatsushitacho,"Kanda Sumida cho 2 chome 12 <br> Chiyoda, Tokyo Prefecture 101-0041 <br> Japan",03 3256 6561,,,
Ikebukuro Reese Box,Ikebukuro Reese Box • Ikebukuro Raizebokkusu,"Ikebukuro West Side, Ikebukuro Station","Ikebukuro 2 - chome 55-4 <br> Toshima, Tokyo Prefecture 171-0014 <br> Japan",03 3986 1554,,,
Liseze box · Reise Kitakami lise box,Lyze box lyse Kitaeno lysebox • Raizebokkusu · Raize Kitakami Raizebokkusu,"Iriya Station, Keisei Ueno Station, Ueno Station","Kitakami 1 - chome 11 - 3 <br> Taitō, Tokyo Prefecture 110 - 0014 <br> Japan",03 3843 0186,,,
Maruto Transportation Building Warehouse,Marcinin Unule Building Souko • Marugo Transportation Biru Warehouse,"Shinbashi Station, Shiodome Station","Higashi Shimbashi 1 - chome 2-10 <br> Minato, Tokyo Prefecture 105 - 0000 <br> Japan",03 3571 0146,,,
Inui Warehouse Warehouse Division Heiwajima warehouse,Inui Warehouse Warehouse Division Heiwajima Warehouse Inui Warehouse Warehouse Division,Ryutsu Center Station,"Heiwajima 3 - chome 4-1 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 3767 0274,,,
Showa warehouse,Sow Wow,Iriya,"Iriya 9 - chome 22 - 17 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 3855 5241,,,
Japan Logitem,Nihon Litimem • Japan Rojitemu,"Shinbashi Station, Onarimon Station","Shimbashi 5-chome 11-3 <br> Minato, Tokyo Prefecture 105-0004 <br> Japan",03 3433 6711,,,
Nissin Business Section Tokyo Second Section Division Koto Warehouse Sales Office,Nisshin Genkyo Butterfly Daikin Butterfly,null,"Tatsumi 2 - chome 3 - 15 <br> Koto, Tokyo Prefecture 135-0053 <br> Japan",03 3521 0271,,,
¥100 Coin Locker,¥ 100 Coin locker,"Okubo Station, Shinokubo Station","Yurigo 1-22-16 <br> Shinjuku, Tokyo Prefecture 169-0073 <br> Japan",null,,,
Nakajima Aluminum Funabori Warehouse,Nakajima Alum Funaboli Socco • Nakajima Arumi Funabori Warehouse,null,"Funabori 5 - chome 5-20 <br> Edogawa, Tokyo Prefecture 134-0091 <br> Japan",03 3686 1788,,,
Iwan warehouse,Iwatomo Sekko,null,"Nihonbashi Ozu-machi 9 - 10 <br> Chūō, Tokyo Prefecture 103-0024 <br> Japan",03 3662 3871,,,
Toyo Yokosuka Tokyo Sales Dept.,Astragalus sinensis,null,"Nihonbashi Kayabacho 3 - chome 7 - 6 <br> Chūō, Tokyo Prefecture 103-0025 <br> Japan",03 3668 9957,,,
Trunk room Suginami My trunk reception center,Trunk room Suginami My trunk Uke Tsuke center • Torankurūmu Suginami Maitoranku receptionist Sentā,null,"Shimotakaido 4 - chome 8 - 3 <br> Suginami, Tokyo Prefecture 168 - 0073 <br> Japan",03 3290 8805,,,
Numaguchi Shoji,Affiliation,null,"Yahei 4 - chome 2-14 <br> Kawaguchi, Saitama Prefecture 332 - 0002 <br> Japan",048 224 0589,,,
Lucky Trunk Room Mansion Toyota,Lucky trunk room Mansion Toyoda • Rakkītorankurūmumanshon Toyota,null,"Nishi Shinjuku 5-chome 21-16 <br> Shinjuku, Tokyo Prefecture 160-0023 <br> Japan",03 3375 5191,,,
Three oil warehouses,San Yusouko,Tokyo Station,"4-chome 4-16 Nihonbashi Baretishimacho <br> Chūō, Tokyo Prefecture 103-0021 <br> Japan",03 3516 8688,,,
Nakajo Sanekocho warehouse,Naka Shouyou,Kikukawa Station,"Sakuee 2 - chome 1 - 2 <br> Koto, Tokyo Prefecture 135-0003 <br> Japan",03 3635 2162,,,
Toyo Kaigo Ariake Sales Office No. 1 warehouse,Aoyama Futou Ai Ike Kei Daiichi Souko,null,"Ariake 4 - chome 4 - 21 <br> Koto, Tokyo Prefecture 135-0063 <br> Japan",03 3529 1711,,,
Yoshino Transportation Warehouse,Yoshinoyunyuko,Minamishinozaki,"1 - chome Minamosinosaki Town 10-1 <br> Edogawa, Tokyo Prefecture 133 - 2006 <br> Japan",03 3678 8056,,,
Towa Records Service,Towa Records Service • Towa Rekōdosābisu,Hozukacho,"Higashi-fukuma 1 - chome 1 - 2 <br> Adachi, Tokyo Metropolitan Government 〒 121 - 0063 <br> Japan",03 3885 4342,,,
Iijima warehouse,Affiliation,Kasuga Station,"Hongo 4 - chome 33 - 10 <br> Bunkyo, Tokyo Prefecture 113-0033 <br> Japan",03 3811 1835,,,
Tonipak,Tonaipakku,"Yamabukicho, Edogawabashi Station","Yamabuki-cho 344 <br> Shinjuku, Tokyo Prefecture 162-0801 <br> Japan",03 5227 7821,,,
Sato Shogun,Sugarcane,Iriya,"Iriya 9-chome 28-5 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 3855 5251,,,
Koshiba Recording Paper Funabori Warehouse,Koshiba Kushi Funaboli Socco,Higashi-komatsugawa,"Higashi Komatsu River 4 - chome 25-3 <br> Edogawa, Tokyo Prefecture 132-0033 <br> Japan",03 3651 6050,,,
Life Adachi Logistics Center,Life Adaptive Butsuri Center • Raifu Adachi Logistics Sentā,Tonerikoen Station,"Iriya 6 - chome 2-6 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 3855 1261,,,
Takuyo Tokyo,Takoyo Toroki citen,"Ikebukuro East Side, Ikebukuro Station","Higashi Ikebukuro 1 - chome 17 - 11 <br> Toshima, Tokyo Prefecture 170 - 0013 <br> Japan",03 5952 8747,,,
Liseze box · Raisé Kamezawa lyse box,Raise Box · Raised Turtle Sawaisease Box • Raizebokkusu · Raize Kamezawa Raizebokkusu,"Kamezawa, Kinshicho Station","Kamezawa 4 - chome 18 - 10 <br> Sumida, Tokyo Prefecture 130 - 0014 <br> Japan",03 3625 3424,,,
Matsuoka refrigerated Shinagawa refrigerator,Matsuoka Rei elephant Sinagawa Rayantouco,null,"Konan 5 - chome 3 - 23 <br> Minato, Tokyo Prefecture 108-0075 <br> Japan",03 3471 6363,,,
Showa refrigeration,Shovel-elephant,Tokyo Station,"Ginza 1 - chome 12 - 4 <br> Chūō, Tokyo Prefecture 104-0061 <br> Japan",03 5159 7861,,,
Japan Logistic Maihama Center,Nippon Logistic My Hama Center • Japan Rojisutekku Maihama Sentā,null,"Chidori 12 - 20 <br> Urayasu, Chiba Prefecture 279-0032 <br> Japan",047 382 2801,,,
Omori refrigerated Heiwajima factory,Omori Rey elephant Heiwa Jima Kojo,Ryutsu Center Station,"Heiwajima 6 - chome 4 - 24 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 3764 2481,,,
Okyo warehouse,Seiyo Daiko,"Nishi Shinjuku Gochome Station, Tochomae Station","Nishi-Shinjuku 4-chome 31-3 <br> Shinjuku, Tokyo Prefecture 160-0023 <br> Japan",null,,,
Fuji warehouse transportation Shiohama office,Fuji Soukyo Umbrella,null,"Shiohama 2 - chome 5-6 <br> Koto, Tokyo Prefecture 135-0043 <br> Japan",03 3644 4101,,,
Otsuka Paper Store Katsushika warehouse,Okatsuka Camille cut deer,Nishi-mizumoto,"Nishimizu 3 - chome 25 - 6 <br> Katsushika, Tokyo Prefecture 125-0031 <br> Japan",03 3600 9157,,,
Doca Warehouse Document Management Center,Thai Kasou Kobinshi Kanri Center • Daiwa Warehouse Document Management Sentā,null,"Kachidoki 5 - chome 11 - 8 <br> Chūō, Tokyo Prefecture 104-0054 <br> Japan",03 3531 3900,,,
Trunk room Aoyama My trunk reception center,Trunk room Aoyama My trunk Uke Tsuke center • Torankurūmu Aoyama Maitoranku receptionist Sentā,Nishi-azabu,"Minami Aoyama 7 - chome 8 - 4 <br> Minato, Tokyo Prefecture 107-0062 <br> Japan",03 5467 8335,,,
Asahi Service Service Oi Business Office,Asahi Kiki Service Ohaye Jigyo • Asahi Bussan Sābisu Oi Business Office,null,"Tokai 4 - chome 2-8 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 5755 6211,,,
Liseze box · Lise Northern sand lise box,Lyze box lyse Kitasunarase Box • Raizebokkusu · Raize North Sand Raizebokkusu,null,"Kita-sand 1-chome 19-13 <br> Koto, Tokyo Prefecture 136-0073 <br> Japan",03 5633 2073,,,
Sumitomo Warehouse Tokio Marine Business Division Container Land Transport Division,Sumitomo Seiko Toukyoku Shiten Kaijo Muka Container Rikun Bumont • Sumitomo Warehouse Tokio Marine Business Division Kontena Land Transport Division,null,"Tokai 5 - chome 5-3 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3790 0031,,,
Igarashi cold storage head office,Igarashi Lay Elephant Sha,Tamachi,"Shibaura 2 - chome 10-5 <br> Minato, Tokyo Prefecture 108-0023 <br> Japan",03 3451 1111,,,
Fuji LogTech Oi Distribution Center,Fuji Logtec Oui Ryuzutou Center • Fuji Rojitekku Oi Refill Sentā,null,"Tokai 4 - chome 9 - 13 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3799 5331,,,
Lingchang transport warehouse,Tin Shoyu Sousouko,null,"Konan 3 - chome 4-12 <br> Minato, Tokyo Prefecture 108-0075 <br> Japan",03 3472 0811,,,
Suzuyo Keihin Kasai Distribution Center,Suzuyo Keihin Shitenkasai Butu Ryu Center • Suzuyo Keihin Kasai Logistics Sentā,Kasairinkaikoen Station,"Rinkai-cho 3-chome 51 <br> Edogawa, Tokyo Prefecture 134-0086 <br> Japan",03 3878 0371,,,
Maruhachi steel pipe Urayasu second warehouse,Maruhachi koukan Urayasudini soko,null,"Steel street 2 - chome 3-9 <br> Urayasu, Chiba Prefecture 279 - 0025 <br> Japan",047 352 2371,,,
ISAS General Affairs Department,IS S SO Mub • Ai · Esu · Esu General Affairs Department,Iwamotocho Station,"Iwamoto cho 2 chome 1-15 <br> Chiyoda, Tokyo Prefecture 101-0032 <br> Japan",03 3865 3133,,,
"Yes, the transportation warehouse, Ruozhou Industry Institute",Cornoriyunyu Sawako Kasu Awa Shoto,null,"Wakasu 2 - chome 6 - 11 <br> Koto, Tokyo Prefecture 136-0083 <br> Japan",03 5569 5351,,,
Bulbu Transportation Warehouse,Bushiuunyu Seoko,Kamishinozaki,"Uenozaki 3-chome 1414 <br> Edogawa, Tokyo Prefecture 133-0054 <br> Japan",03 3670 4141,,,
Itami warehouse service,Itaya Souko service • Ita-ya warehouse Sābisu,Nakanosakaue Station,"Honcho 2 - chome 49 - 13 <br> Nakano, Tokyo Prefecture 164-0012 <br> Japan",03 3373 5353,,,
